id_municipio,municipio,uf,taxa_2023,taxa_2024,variacao_2023_2024,atingiu_meta_2025,prob_atingir,risco
1506559,Santa Luzia do Pará,PA,56.45,39.77,-16.68,1,0.327,0.673
3500501,Águas de Lindóia,SP,62.29,44.23,-18.06,0,0.329,0.671
3142908,Monte Azul,MG,85.89,67.01,-18.88,0,0.329,0.671
3305307,São Sebastião do Alto,RJ,63.7,49.68,-14.02,0,0.33,0.67
2108801,Pirapemas,MA,83.02,42.38,-40.64,0,0.33,0.67
3510500,Caraguatatuba,SP,,58.19,,0,0.331,0.669
4309704,Humaitá,RS,90.66,60.8,-29.86,0,0.331,0.669
4321469,Tio Hugo,RS,87.5,69.1,-18.4,0,0.331,0.669
2611606,Recife,PE,62.54,54.55,-7.99,0,0.332,0.668
1301506,Envira,AM,72.93,42.34,-30.59,1,0.333,0.667
2501302,Aroeiras,PB,67.95,44.46,-23.49,1,0.333,0.667
4319737,São Valério do Sul,RS,71.43,46.2,-25.23,0,0.334,0.666
2100808,Anapurus,MA,91.05,34.63,-56.42,0,0.334,0.666
2205201,Jaicós,PI,78.99,58.67,-20.32,0,0.336,0.664
4314134,Paulo Bento,RS,62.5,50.0,-12.5,0,0.336,0.664
1503606,Itaituba,PA,61.0,59.22,-1.78,0,0.336,0.664
2109270,Presidente Sarney,MA,62.8,39.6,-23.2,0,0.336,0.664
2607901,Jaboatão dos Guararapes,PE,57.25,54.98,-2.27,0,0.336,0.664
4323770,Westfália,RS,82.91,61.5,-21.41,1,0.336,0.664
4312252,Minas do Leão,RS,65.86,55.5,-10.36,0,0.339,0.661
3162450,São João das Missões,MG,64.64,33.42,-31.22,0,0.339,0.661
2602902,Cabo de Santo Agostinho,PE,55.12,50.72,-4.4,0,0.339,0.661
3556206,Valinhos,SP,,48.21,,1,0.34,0.66
4201109,Anitápolis,SC,61.48,56.94,-4.54,0,0.341,0.659
4311502,Lavras do Sul,RS,57.89,45.7,-12.19,0,0.341,0.659
3138104,Lassance,MG,80.16,48.0,-32.16,0,0.344,0.656
2100907,Araioses,MA,56.23,42.52,-13.71,1,0.344,0.656
4310702,Itatiba do Sul,RS,86.76,38.0,-48.76,0,0.345,0.655
4304804,Carlos Barbosa,RS,68.25,62.5,-5.75,1,0.345,0.655
4310306,Ilópolis,RS,90.93,48.3,-42.63,1,0.345,0.655
4322152,Tunas,RS,79.92,41.1,-38.82,0,0.345,0.655
1721000,Palmas,TO,58.66,56.97,-1.69,0,0.345,0.655
4300638,Amaral Ferrador,RS,64.44,56.6,-7.84,0,0.347,0.653
4310405,Independência,RS,66.59,57.7,-8.89,0,0.347,0.653
3156601,Rubim,MG,86.74,63.6,-23.14,0,0.347,0.653
4319703,São Valentim,RS,91.76,48.5,-43.26,0,0.347,0.653
2107456,Olinda Nova do Maranhão,MA,80.81,37.64,-43.17,0,0.348,0.652
2611408,Primavera,PE,77.53,50.41,-27.12,1,0.348,0.652
1302553,Manaquiri,AM,49.88,20.56,-29.32,0,0.349,0.651
3554003,Tatuí,SP,,53.92,,0,0.35,0.65
3556503,Várzea Paulista,SP,,53.24,,0,0.35,0.65
2606200,Goiana,PE,53.14,45.89,-7.25,0,0.351,0.649
2504801,Coremas,PB,67.07,48.71,-18.36,0,0.351,0.649
2511509,Pilar,PB,69.0,38.07,-30.93,0,0.351,0.649
3300704,Cabo Frio,RJ,54.58,55.08,0.5,1,0.351,0.649
1600154,Pedra Branca do Amapari,AP,66.25,44.22,-22.03,0,0.351,0.649
3302403,Macaé,RJ,59.86,59.46,-0.4,0,0.352,0.648
3108255,Bonito de Minas,MG,66.95,44.78,-22.17,0,0.352,0.648
2510907,Paulista,PB,61.87,40.28,-21.59,0,0.354,0.646
2500809,Araçagi,PB,64.03,47.88,-16.15,0,0.354,0.646
2500601,Alhandra,PB,57.33,30.75,-26.58,1,0.356,0.644
4208104,Itaiópolis,SC,60.94,55.99,-4.95,0,0.356,0.644
4314175,Pedras Altas,RS,64.71,55.9,-8.81,0,0.356,0.644
3513504,Cubatão,SP,48.69,45.16,-3.53,0,0.357,0.643
3164001,São Pedro dos Ferros,MG,81.45,68.34,-13.11,0,0.357,0.643
4303301,Caibaté,RS,89.44,63.1,-26.34,0,0.357,0.643
3522208,Itapecerica da Serra,SP,53.44,55.34,1.9,0,0.357,0.643
4305587,Colinas,RS,86.88,39.9,-46.98,0,0.357,0.643
4308052,Faxinalzinho,RS,78.18,51.9,-26.28,0,0.357,0.643
4318614,São José do Sul,RS,85.0,37.5,-47.5,0,0.357,0.643
3527603,Luís Antônio,SP,,43.03,,0,0.357,0.643
4316501,Salvador do Sul,RS,88.12,70.4,-17.72,0,0.358,0.642
2704302,Maceió,AL,39.48,40.58,1.1,0,0.358,0.642
4219853,Zortéa,SC,65.06,57.58,-7.48,0,0.359,0.641
5003751,Eldorado,MS,70.59,56.45,-14.14,0,0.359,0.641
2516904,Uiraúna,PB,93.18,45.07,-48.11,0,0.359,0.641
2102507,Cajari,MA,53.27,34.1,-19.17,0,0.359,0.641
2506103,Fagundes,PB,60.71,41.67,-19.04,0,0.359,0.641
2501906,Belém,PB,56.8,34.72,-22.08,0,0.359,0.641
1502608,Colares,PA,54.39,37.22,-17.17,0,0.362,0.638
2509057,Marcação,PB,60.07,22.15,-37.92,0,0.362,0.638
2605509,Ferreiros,PE,58.16,41.36,-16.8,1,0.362,0.638
2603306,Calçado,PE,57.35,40.68,-16.67,0,0.362,0.638
2608008,Jataúba,PE,51.9,37.15,-14.75,0,0.362,0.638
3519709,Ibiúna,SP,,53.06,,1,0.362,0.638
3121803,Dionísio,MG,85.38,72.13,-13.25,0,0.363,0.637
3137106,Lagamar,MG,84.4,56.25,-28.15,0,0.364,0.636
3302007,Itaguaí,RJ,42.05,41.61,-0.44,0,0.364,0.636
4212809,Balneário Piçarras,SC,61.5,53.84,-7.66,0,0.364,0.636
3143500,Morada Nova de Minas,MG,86.32,64.5,-21.82,0,0.364,0.636
3144359,Naque,MG,79.54,64.96,-14.58,0,0.365,0.635
4308003,Faxinal do Soturno,RS,86.45,82.1,-4.35,0,0.365,0.635
2305407,Icó,CE,80.08,75.41,-4.67,0,0.366,0.634
3155504,Rio Paranaíba,MG,78.7,60.21,-18.49,1,0.366,0.634
2506707,Imaculada,PB,63.13,42.25,-20.88,0,0.367,0.633
2508000,Juru,PB,66.04,47.76,-18.28,1,0.367,0.633
2107001,Montes Altos,MA,71.31,55.27,-16.04,0,0.367,0.633
4100400,Almirante Tamandaré,PR,52.44,45.12,-7.32,0,0.367,0.633
2111789,Serrano do Maranhão,MA,67.99,53.62,-14.37,0,0.367,0.633
1303205,Novo Airão,AM,75.38,59.26,-16.12,0,0.368,0.632
4311700,Machadinho,RS,71.97,64.3,-7.67,0,0.368,0.632
4305975,Coxilha,RS,63.41,52.3,-11.11,0,0.369,0.631
4302352,Bom Princípio,RS,74.32,50.7,-23.62,1,0.369,0.631
4309506,Guarani das Missões,RS,74.21,74.1,-0.11,0,0.369,0.631
4316428,Sagrada Família,RS,78.81,43.8,-35.01,1,0.369,0.631
4312609,Muçum,RS,50.88,47.3,-3.58,0,0.369,0.631
4300851,Arambaré,RS,57.54,55.0,-2.54,0,0.369,0.631
3111408,Campo Florido,MG,75.96,52.14,-23.82,0,0.37,0.63
4323457,Vila Nova do Sul,RS,53.56,44.0,-9.56,0,0.373,0.627
3306008,Três Rios,RJ,53.49,51.43,-2.06,1,0.373,0.627
4300059,Água Santa,RS,64.61,55.1,-9.51,0,0.374,0.626
4315552,Rio dos Índios,RS,88.89,78.8,-10.09,0,0.375,0.625
4315206,Putinga,RS,87.73,82.8,-4.93,0,0.375,0.625
4303806,Campinas do Sul,RS,90.14,64.6,-25.54,0,0.375,0.625
1100338,Nova Mamoré,RO,63.02,45.3,-17.72,1,0.376,0.624
2402402,Carnaúba dos Dantas,RN,65.52,29.88,-35.64,1,0.376,0.624
2110237,Santana do Maranhão,MA,85.85,54.17,-31.68,0,0.376,0.624
4312708,Nonoai,RS,54.7,44.6,-10.1,1,0.378,0.622
4212304,Paulo Lopes,SC,63.06,40.02,-23.04,1,0.378,0.622
2307106,Jardim,CE,77.88,70.8,-7.08,0,0.378,0.622
4302220,Boa Vista do Cadeado,RS,71.42,66.7,-4.72,0,0.378,0.622
4128807,Xambrê,PR,73.84,55.19,-18.65,0,0.379,0.621
4318457,São José das Missões,RS,78.44,60.4,-18.04,1,0.379,0.621
3157336,Santa Cruz de Minas,MG,63.86,43.82,-20.04,1,0.38,0.62
2400208,Açu,RN,41.81,40.37,-1.44,0,0.38,0.62
3502754,Araçariguama,SP,,54.04,,0,0.381,0.619
2104677,Governador Nunes Freire,MA,76.23,60.92,-15.31,0,0.381,0.619
2404853,Itajá,RN,56.95,40.01,-16.94,1,0.381,0.619
2707800,Roteiro,AL,64.36,45.95,-18.41,0,0.381,0.619
4320651,Silveira Martins,RS,66.67,35.7,-30.97,0,0.381,0.619
4323309,Vila Flores,RS,90.54,68.8,-21.74,0,0.381,0.619
3128600,Guarda-Mor,MG,79.05,51.62,-27.43,0,0.382,0.618
2206720,Nazária,PI,77.65,52.15,-25.5,0,0.382,0.618
2105427,Itinga do Maranhão,MA,79.92,60.13,-19.79,1,0.382,0.618
4310413,Inhacorá,RS,62.65,35.3,-27.35,0,0.384,0.616
4202057,Balneário Barra do Sul,SC,60.27,51.19,-9.08,0,0.384,0.616
3162609,São João do Oriente,MG,83.42,67.66,-15.76,0,0.385,0.615
2106359,Marajá do Sena,MA,83.33,39.77,-43.56,0,0.386,0.614
2410900,Riachuelo,RN,41.27,25.65,-15.62,0,0.386,0.614
4315909,Rodeio Bonito,RS,90.81,54.2,-36.61,0,0.387,0.613
4307104,Herval,RS,63.43,57.1,-6.33,0,0.388,0.612
4203105,Caibi,SC,76.68,50.58,-26.1,0,0.389,0.611
2512408,Puxinanã,PB,75.57,62.11,-13.46,0,0.389,0.611
4304655,Capão do Cipó,RS,88.68,71.8,-16.88,0,0.389,0.611
2612703,Santa Maria do Cambucá,PE,83.17,70.05,-13.12,0,0.389,0.611
1504802,Monte Alegre,PA,53.95,46.69,-7.26,0,0.39,0.61
4311734,Mampituba,RS,66.23,55.2,-11.03,0,0.39,0.61
4310900,Jacutinga,RS,90.32,61.9,-28.42,0,0.39,0.61
4322376,Unistalda,RS,69.42,55.6,-13.82,0,0.391,0.609
1505809,Portel,PA,43.69,40.72,-2.97,0,0.391,0.609
1502301,Capitão Poço,PA,50.98,48.98,-2.0,0,0.391,0.609
3306107,Valença,RJ,58.36,55.84,-2.52,0,0.393,0.607
4214607,Rio do Oeste,SC,80.3,63.06,-17.24,0,0.393,0.607
2110856,São Francisco do Brejão,MA,62.65,42.73,-19.92,1,0.393,0.607
4204905,Descanso,SC,82.46,64.35,-18.11,0,0.393,0.607
4207601,Ipira,SC,83.23,84.43,1.2,0,0.396,0.604
1504422,Marituba,PA,57.34,48.97,-8.37,0,0.396,0.604
2107902,Passagem Franca,MA,76.76,58.43,-18.33,0,0.397,0.603
3554805,Tremembé,SP,,54.73,,1,0.397,0.603
4218707,Tubarão,SC,65.84,60.48,-5.36,0,0.398,0.602
2515971,Sobrado,PB,60.0,40.74,-19.26,1,0.398,0.602
4322905,Viadutos,RS,86.68,83.1,-3.58,0,0.399,0.601
4309951,Ibirapuitã,RS,62.74,59.7,-3.04,0,0.399,0.601
5003157,Coronel Sapucaia,MS,78.98,60.75,-18.23,1,0.4,0.6
3141504,Mendes Pimentel,MG,79.65,60.0,-19.65,0,0.4,0.6
2503506,Cacimba de Dentro,PB,79.49,63.3,-16.19,1,0.4,0.6
4206652,Guatambú,SC,47.81,42.94,-4.87,0,0.401,0.599
4215505,Santa Cecília,SC,66.38,57.41,-8.97,0,0.402,0.598
1717909,Ponte Alta do Tocantins,TO,47.6,30.99,-16.61,0,0.402,0.598
2609907,Ouricuri,PE,36.16,30.78,-5.38,0,0.403,0.597
2103208,Chapadinha,MA,47.1,41.58,-5.52,1,0.403,0.597
1718204,Porto Nacional,TO,56.8,44.11,-12.69,0,0.403,0.597
2601102,Araripina,PE,56.89,52.06,-4.83,0,0.403,0.597
3511409,Cerqueira César,SP,,39.99,,0,0.403,0.597
1303809,São Gabriel da Cachoeira,AM,46.7,41.25,-5.45,0,0.403,0.597
3513405,Cruzeiro,SP,,55.99,,1,0.404,0.596
3504008,Assis,SP,,54.85,,1,0.404,0.596
3539301,Pirassununga,SP,,56.4,,1,0.404,0.596
3522406,Itapeva,SP,,56.2,,1,0.404,0.596
4200101,Abelardo Luz,SC,62.66,56.3,-6.36,0,0.404,0.596
3305752,Tanguá,RJ,55.41,54.46,-0.95,0,0.405,0.595
4201703,Ascurra,SC,67.38,61.66,-5.72,0,0.405,0.595
4316303,Roque Gonzales,RS,75.71,71.2,-4.51,1,0.405,0.595
4306957,Entre Rios do Sul,RS,82.47,72.0,-10.47,0,0.405,0.595
2513109,Salgado de São Félix,PB,87.4,40.52,-46.88,0,0.405,0.595
4302600,Braga,RS,50.59,41.1,-9.49,1,0.406,0.594
4218954,Urupema,SC,80.09,33.19,-46.9,0,0.407,0.593
4304853,Carlos Gomes,RS,54.55,50.0,-4.55,0,0.407,0.593
4306304,David Canabarro,RS,90.24,61.4,-28.84,1,0.408,0.592
3503802,Artur Nogueira,SP,,54.41,,1,0.409,0.591
4126256,Sarandi,PR,57.98,56.55,-1.43,0,0.409,0.591
4313805,Palmitinho,RS,73.89,72.2,-1.69,0,0.409,0.591
2112803,Viana,MA,58.28,53.36,-4.92,0,0.409,0.591
1301852,Iranduba,AM,45.76,36.82,-8.94,0,0.41,0.59
3300456,Belford Roxo,RJ,34.73,38.9,4.17,0,0.41,0.59
4215455,Sangão,SC,56.06,48.46,-7.6,0,0.41,0.59
1302504,Manacapuru,AM,48.61,39.48,-9.13,0,0.41,0.59
3509205,Cajamar,SP,,53.17,,1,0.41,0.59
3508603,Cachoeira Paulista,SP,,41.8,,0,0.411,0.589
3525102,Jardinópolis,SP,,45.42,,0,0.411,0.589
3521002,Iperó,SP,,44.75,,0,0.411,0.589
4300505,Alpestre,RS,74.94,66.5,-8.44,1,0.411,0.589
1304062,Tabatinga,AM,43.9,40.36,-3.54,0,0.411,0.589
3551504,Serrana,SP,,43.97,,0,0.411,0.589
3505609,Barrinha,SP,,51.43,,0,0.411,0.589
3506607,Biritiba Mirim,SP,,52.19,,1,0.411,0.589
3524105,Ituverava,SP,,49.94,,0,0.411,0.589
4204558,Correia Pinto,SC,60.3,56.97,-3.33,0,0.412,0.588
4220000,Balneário Rincão,SC,52.64,51.64,-1.0,0,0.413,0.587
3518404,Guaratinguetá,SP,,55.83,,0,0.413,0.587
1710508,Itacajá,TO,60.46,41.1,-19.36,1,0.413,0.587
1506500,Santa Izabel do Pará,PA,40.8,34.18,-6.62,1,0.414,0.586
1505064,Novo Repartimento,PA,55.6,47.88,-7.72,0,0.414,0.586
2609402,Moreno,PE,53.38,43.93,-9.45,0,0.415,0.585
1712702,Mateiros,TO,27.59,9.09,-18.5,0,0.415,0.585
2602605,Brejo da Madre de Deus,PE,52.96,48.73,-4.23,0,0.416,0.584
2509305,Mataraca,PB,85.94,50.43,-35.51,0,0.416,0.584
1505304,Oriximiná,PA,34.52,30.61,-3.91,0,0.416,0.584
4217600,Siderópolis,SC,62.3,56.07,-6.23,1,0.417,0.583
2406304,Lagoa de Pedras,RN,47.72,28.89,-18.83,0,0.418,0.582
4319711,São Valentim do Sul,RS,94.12,73.3,-20.82,1,0.418,0.582
3504107,Atibaia,SP,70.57,65.26,-5.31,0,0.418,0.582
2502151,Boa Vista,PB,68.57,49.49,-19.08,1,0.418,0.582
4202404,Blumenau,SC,62.61,64.14,1.53,0,0.418,0.582
4305132,Cerro Branco,RS,72.08,66.7,-5.38,0,0.418,0.582
1507300,São Félix do Xingu,PA,39.67,30.95,-8.72,1,0.419,0.581
3540754,Potim,SP,,46.58,,0,0.419,0.581
2301851,Banabuiú,CE,80.28,76.25,-4.03,0,0.419,0.581
3515152,Engenheiro Coelho,SP,,47.86,,0,0.419,0.581
4218608,Trombudo Central,SC,68.13,63.31,-4.82,0,0.419,0.581
3521804,Itaí,SP,,46.71,,1,0.419,0.581
3529708,Miguelópolis,SP,,29.09,,0,0.419,0.581
3535804,Paranapanema,SP,,42.59,,1,0.419,0.581
3538907,Pirajuí,SP,,46.03,,0,0.419,0.581
3510302,Capela do Alto,SP,,47.64,,0,0.419,0.581
3511607,Cesário Lange,SP,,51.32,,0,0.419,0.581
2207603,Parnaguá,PI,67.67,47.35,-20.32,0,0.421,0.579
1100080,Costa Marques,RO,80.68,59.63,-21.05,0,0.422,0.578
1302900,Maués,AM,58.04,51.72,-6.32,0,0.422,0.578
4302659,Brochier,RS,61.74,56.7,-5.04,0,0.422,0.578
4318424,São João da Urtiga,RS,80.59,73.5,-7.09,0,0.422,0.578
2108603,Pinheiro,MA,53.04,46.82,-6.22,0,0.422,0.578
4305447,Chuvisca,RS,75.9,69.0,-6.9,0,0.422,0.578
4312955,Nova Boa Vista,RS,100.0,66.7,-33.3,0,0.423,0.577
5103106,Cocalinho,MT,78.71,52.39,-26.32,0,0.423,0.577
2302008,Barro,CE,67.84,63.94,-3.9,1,0.424,0.576
2507408,Jericó,PB,53.45,23.83,-29.62,0,0.424,0.576
4210803,Meleiro,SC,54.81,48.04,-6.77,0,0.424,0.576
3506102,Bebedouro,SP,,55.75,,1,0.425,0.575
4311106,Jaguari,RS,68.38,61.3,-7.08,1,0.425,0.575
4217808,Taió,SC,78.61,72.65,-5.96,1,0.425,0.575
3525201,Jarinu,SP,,44.07,,0,0.425,0.575
3524709,Jaguariúna,SP,,70.22,,0,0.425,0.575
2508208,Lagoa de Dentro,PB,67.61,42.8,-24.81,0,0.426,0.574
1500404,Alenquer,PA,36.41,35.0,-1.41,0,0.426,0.574
2512804,Riacho dos Cavalos,PB,69.19,44.22,-24.97,0,0.426,0.574
3552809,Taboão da Serra,SP,45.35,49.2,3.85,0,0.428,0.572
4323101,Vicente Dutra,RS,72.28,70.1,-2.18,1,0.428,0.572
1304203,Tefé,AM,48.45,43.78,-4.67,1,0.428,0.572
4305009,Catuípe,RS,81.74,71.6,-10.14,0,0.428,0.572
4309126,Gramado dos Loureiros,RS,87.5,37.5,-50.0,0,0.429,0.571
4308706,Gaurama,RS,78.81,74.7,-4.11,0,0.429,0.571
4323705,Vista Gaúcha,RS,74.26,100.0,25.74,0,0.429,0.571
4302253,Boa Vista do Sul,RS,73.33,75.0,1.67,0,0.429,0.571
4306056,Cristal,RS,61.01,61.2,0.19,0,0.429,0.571
2305266,Ibaretama,CE,70.3,60.53,-9.77,0,0.429,0.571
4305405,Chiapetta,RS,83.37,78.0,-5.37,0,0.43,0.57
4216800,São José do Cerrito,SC,66.81,59.02,-7.79,0,0.43,0.57
4301701,Barão de Cotegipe,RS,87.96,75.9,-12.06,1,0.431,0.569
2303709,Caucaia,CE,66.84,68.34,1.5,0,0.431,0.569
4311254,Lagoão,RS,70.11,66.9,-3.21,0,0.431,0.569
2305357,Icapuí,CE,82.16,76.34,-5.82,0,0.432,0.568
4304101,Campos Borges,RS,45.66,31.5,-14.16,1,0.432,0.568
4320800,Soledade,RS,58.93,63.1,4.17,0,0.433,0.567
3302809,Mendes,RJ,58.36,56.89,-1.47,0,0.433,0.567
2601706,Belo Jardim,PE,49.69,43.93,-5.76,1,0.433,0.567
3536703,Pederneiras,SP,,46.77,,1,0.433,0.567
4302006,Barros Cassal,RS,62.26,61.5,-0.76,1,0.433,0.567
2206407,Monsenhor Gil,PI,60.33,42.48,-17.85,1,0.433,0.567
3511003,Castilho,SP,,45.42,,0,0.434,0.566
4206504,Guaramirim,SC,70.78,64.09,-6.69,0,0.435,0.565
3301801,Engenheiro Paulo de Frontin,RJ,63.0,55.56,-7.44,0,0.435,0.565
4313391,Novo Cabrais,RS,86.08,77.0,-9.08,0,0.436,0.564
2610707,Paulista,PE,51.54,54.94,3.4,0,0.436,0.564
3531902,Morro Agudo,SP,,45.3,,0,0.436,0.564
2802106,Estância,SE,33.96,31.09,-2.87,0,0.436,0.564
2803500,Lagarto,SE,40.43,37.5,-2.93,1,0.436,0.564
2413607,Severiano Melo,RN,71.63,47.88,-23.75,0,0.437,0.563
4316733,Santa Cecília do Sul,RS,75.0,40.9,-34.1,0,0.438,0.562
4322855,Vespasiano Corrêa,RS,81.25,46.7,-34.55,1,0.438,0.562
4306924,Engenho Velho,RS,76.92,41.2,-35.72,0,0.438,0.562
3539103,Pirapora do Bom Jesus,SP,,40.79,,0,0.438,0.562
1508407,Xinguara,PA,49.86,49.27,-0.59,1,0.438,0.562
1720853,Sucupira,TO,77.59,58.97,-18.62,0,0.439,0.561
4305504,Ciríaco,RS,86.67,84.0,-2.67,0,0.439,0.561
4219705,Xaxim,SC,66.84,59.72,-7.12,0,0.439,0.561
4301107,Arroio dos Ratos,RS,32.24,40.8,8.56,0,0.439,0.561
4321329,Taquaruçu do Sul,RS,83.35,82.9,-0.45,1,0.439,0.561
4310652,Itati,RS,49.89,66.7,16.81,0,0.44,0.56
4123600,Santa Inês,PR,96.75,100.0,3.25,0,0.44,0.56
1301902,Itacoatiara,AM,53.45,49.37,-4.08,0,0.441,0.559
3505807,Bastos,SP,,46.89,,1,0.441,0.559
5003207,Corumbá,MS,41.52,38.3,-3.22,0,0.441,0.559
3171907,Virgolândia,MG,87.28,70.97,-16.31,0,0.442,0.558
4307450,Esperança do Sul,RS,97.22,80.1,-17.12,0,0.442,0.558
3551702,Sertãozinho,SP,,54.16,,1,0.442,0.558
4314068,Passa Sete,RS,85.26,75.0,-10.26,0,0.442,0.558
2300903,Apuiarés,CE,80.8,74.45,-6.35,0,0.444,0.556
4311791,Maratá,RS,67.82,59.8,-8.02,1,0.444,0.556
2404507,Guamaré,RN,52.35,43.15,-9.2,0,0.444,0.556
4111258,Itaperuçu,PR,56.44,52.37,-4.07,0,0.445,0.555
3304300,Rio Bonito,RJ,55.86,57.46,1.6,0,0.445,0.555
4211702,Orleans,SC,68.54,64.43,-4.11,0,0.446,0.554
2600054,Abreu e Lima,PE,47.44,46.4,-1.04,0,0.446,0.554
4301404,Arvorezinha,RS,80.57,76.1,-4.47,0,0.446,0.554
4308433,Forquetinha,RS,60.8,55.2,-5.6,0,0.446,0.554
3545308,Salto de Pirapora,SP,44.71,46.83,2.12,0,0.447,0.553
2301307,Araripe,CE,75.5,77.22,1.72,0,0.447,0.553
2903953,Bom Jesus da Serra,BA,41.85,24.44,-17.41,0,0.447,0.553
2105351,Itaipava do Grajaú,MA,86.12,72.99,-13.13,1,0.447,0.553
4200200,Agrolândia,SC,81.23,76.03,-5.2,0,0.447,0.553
3557303,Estiva Gerbi,SP,,51.48,,1,0.448,0.552
3506805,Bocaina,SP,,49.59,,1,0.448,0.552
3539400,Piratininga,SP,,44.37,,1,0.448,0.552
4306320,Derrubadas,RS,49.71,80.0,30.29,0,0.448,0.552
3557204,Chavantes,SP,,51.58,,0,0.448,0.552
3551405,Serra Azul,SP,,44.65,,0,0.448,0.552
3551801,Sete Barras,SP,,52.1,,0,0.448,0.552
4322558,Vanini,RS,83.67,69.2,-14.47,1,0.448,0.552
3520202,Igaratá,SP,,50.61,,0,0.448,0.552
3506300,Bernardino de Campos,SP,,47.5,,0,0.448,0.552
3544905,Sales Oliveira,SP,,50.04,,0,0.448,0.552
3546009,Santa Branca,SP,,49.71,,0,0.448,0.552
2410256,Porto do Mangue,RN,58.35,42.47,-15.88,0,0.448,0.552
4321832,Três Forquilhas,RS,60.87,55.3,-5.57,1,0.448,0.552
3532009,Morungaba,SP,,47.32,,0,0.448,0.552
3537206,Pedro de Toledo,SP,,45.97,,1,0.448,0.552
2408300,Nova Cruz,RN,40.15,27.74,-12.41,0,0.449,0.551
2300408,Aiuaba,CE,75.14,75.83,0.69,0,0.449,0.551
2301505,Arneiroz,CE,73.64,76.0,2.36,0,0.449,0.551
4310462,Ipiranga do Sul,RS,82.35,44.4,-37.95,1,0.449,0.551
2307502,Lavras da Mangabeira,CE,75.38,74.29,-1.09,0,0.45,0.55
1505502,Paragominas,PA,62.45,56.72,-5.73,1,0.45,0.55
2301703,Aurora,CE,72.85,73.84,0.99,0,0.45,0.55
3301850,Guapimirim,RJ,50.19,47.75,-2.44,0,0.45,0.55
4203154,Calmon,SC,62.96,57.9,-5.06,0,0.451,0.549
1301209,Coari,AM,47.15,40.77,-6.38,0,0.452,0.548
4200903,Angelina,SC,75.77,71.67,-4.1,0,0.452,0.548
2104073,Feira Nova do Maranhão,MA,84.89,65.38,-19.51,0,0.453,0.547
4218301,Três Barras,SC,51.14,49.49,-1.65,0,0.454,0.546
3300803,Cachoeiras de Macacu,RJ,50.58,49.28,-1.3,1,0.454,0.546
3551009,São Vicente,SP,42.77,48.22,5.45,0,0.454,0.546
2300309,Acopiara,CE,62.63,64.59,1.96,0,0.455,0.545
3524303,Jaboticabal,SP,,57.94,,0,0.455,0.545
4302238,Boa Vista do Incra,RS,71.3,26.6,-44.7,1,0.455,0.545
4203303,Campo Alegre,SC,66.48,59.82,-6.66,0,0.456,0.544
1713601,Monte do Carmo,TO,69.96,19.71,-50.25,0,0.456,0.544
4313375,Nova Santa Rita,RS,57.28,64.9,7.62,0,0.457,0.543
3301108,Cantagalo,RJ,55.75,52.0,-3.75,0,0.458,0.542
4303673,Campestre da Serra,RS,90.0,80.8,-9.2,0,0.458,0.542
4318440,São Jorge,RS,76.67,66.7,-9.97,0,0.46,0.54
3537008,Pedregulho,SP,,51.67,,0,0.46,0.54
4209508,Laurentino,SC,64.28,60.32,-3.96,0,0.46,0.54
3302601,Mangaratiba,RJ,47.54,40.95,-6.59,0,0.46,0.54
2503803,Caldas Brandão,PB,54.92,32.4,-22.52,1,0.461,0.539
3103603,Arantina,MG,75.0,57.09,-17.91,0,0.462,0.538
3556602,Vera Cruz,SP,,50.96,,0,0.462,0.538
3505401,Barra do Turvo,SP,,34.89,,0,0.462,0.538
3513207,Cristais Paulista,SP,,49.46,,0,0.462,0.538
3519253,Iaras,SP,,42.77,,0,0.462,0.538
4215679,Santa Terezinha,SC,80.9,73.52,-7.38,0,0.462,0.538
3521150,Ipiguá,SP,,43.3,,0,0.462,0.538
4308250,Floriano Peixoto,RS,85.71,71.4,-14.31,0,0.462,0.538
3500550,Águas de Santa Bárbara,SP,,48.99,,0,0.462,0.538
3526605,Lavrinhas,SP,,46.14,,1,0.462,0.538
3545407,Salto Grande,SP,,44.94,,1,0.462,0.538
3553856,Taquarivaí,SP,,47.19,,0,0.462,0.538
3549508,São José da Bela Vista,SP,,50.38,,1,0.462,0.538
3518859,Guatapará,SP,,33.82,,0,0.462,0.538
3520426,Ilha Comprida,SP,,67.6,,0,0.463,0.537
4214003,Presidente Getúlio,SC,59.54,58.58,-0.96,1,0.463,0.537
2502003,Belém do Brejo do Cruz,PB,57.5,40.07,-17.43,1,0.464,0.536
4306130,Cruzaltense,RS,77.78,64.3,-13.48,0,0.465,0.535
4309258,Guabiju,RS,,66.7,,1,0.465,0.535
4204806,Curitibanos,SC,54.54,56.96,2.42,1,0.466,0.534
4210001,Luiz Alves,SC,70.7,61.55,-9.15,0,0.466,0.534
3505906,Batatais,SP,64.89,58.95,-5.94,1,0.467,0.533
3530805,Mogi Mirim,SP,,57.7,,0,0.47,0.53
3505500,Barretos,SP,,58.42,,1,0.471,0.529
4311643,Linha Nova,RS,100.0,41.2,-58.8,1,0.472,0.528
4313334,Nova Ramada,RS,86.97,28.0,-58.97,0,0.472,0.528
4306551,Dom Pedro de Alcântara,RS,95.45,57.1,-38.35,0,0.472,0.528
4202800,Braço do Norte,SC,56.97,58.11,1.14,0,0.472,0.528
3556909,Vista Alegre do Alto,SP,,52.86,,0,0.474,0.526
